Valencia/València,L'Horta Nord,46207,Rafelbunyol
Valencia/València,La Safor,46208,Rafelcofer
Valencia/València,La Ribera Alta,46209,Rafelguaraf
Valencia/València,La Vall d'Albaida,46210,Ráfol de Salem
Valencia/València,La Safor,46211,"Real de Gandia, el"
Valencia/València,La Ribera Alta,46212,Real
Valencia/València,La Plana de Utiel-Requena,46213,Requena
Valencia/València,El Camp de Túria,46214,Riba-roja de Túria
Valencia/València,La Ribera Baixa,46215,Riola
Valencia/València,L'Horta Nord,46216,Rocafort
Valencia/València,La Costera,46217,Rotglà i Corberà
Valencia/València,La Safor,46218,Ròtova
Valencia/València,La Vall d'Albaida,46219,Rugat
Valencia/València,El Camp de Morvedre,46220,Sagunt/Sagunto
Valencia/València,La Vall d'Albaida,46221,Salem
Valencia/València,La Ribera Alta,46222,Sant Joanet
Valencia/València,L'Horta Sud,46223,Sedaví
Valencia/València,El Camp de Morvedre,46224,Segart
Valencia/València,La Ribera Alta,46225,Sellent
Valencia/València,La Vall d'Albaida,46226,Sempere
Valencia/València,La Ribera Alta,46227,Senyera
Valencia/València,El Camp de Túria,46228,Serra
Valencia/València,La Hoya de Buñol,46229,Siete Aguas
Valencia/València,L'Horta Sud,46230,Silla
Valencia/València,La Safor,46231,Simat de la Valldigna
Valencia/València,La Plana de Utiel-Requena,46232,Sinarcas
Valencia/València,La Ribera Baixa,46233,Sollana
Valencia/València,Los Serranos,46234,Sot de Chera
Valencia/València,La Ribera Baixa,46235,Sueca
Valencia/València,La Ribera Alta,46236,Sumacàrcer
Valencia/València,L'Horta Nord,46237,Tavernes Blanques
Valencia/València,La Safor,46238,Tavernes de la Valldigna
Valencia/València,El Valle de Cofrentes-Ayora,46239,Teresa de Cofrentes
Valencia/València,La Vall d'Albaida,46240,Terrateig
Valencia/València,Los Serranos,46241,Titaguas
Valencia/València,El Rincón de Ademuz,46242,Torrebaja
Valencia/València,La Costera,46243,Torrella
Valencia/València,L'Horta Sud,46244,Torrent
Valencia/València,El Camp de Morvedre,46245,Torres Torres
Valencia/València,La Ribera Alta,46246,Tous
Valencia/València,Los Serranos,46247,Tuéjar
Valencia/València,La Ribera Alta,46248,Turís
Valencia/València,La Plana de Utiel-Requena,46249,Utiel
Valencia/València,València,46250,València
Valencia/València,La Costera,46251,Vallada
Valencia/València,El Rincón de Ademuz,46252,Vallanca
Valencia/València,La Costera,46253,Vallés
Valencia/València,La Plana de Utiel-Requena,46254,Venta del Moro
Valencia/València,La Safor,46255,Vilallonga/Villalonga
Valencia/València,El Camp de Túria,46256,Vilamarxant
Valencia/València,La Ribera Alta,46257,Castelló
Valencia/València,Los Serranos,46258,Villar del Arzobispo
Valencia/València,La Plana de Utiel-Requena,46259,Villargordo del Cabriel
Valencia/València,L'Horta Nord,46260,Vinalesa
Valencia/València,La Hoya de Buñol,46261,Yátova
Valencia/València,Los Serranos,46262,"Yesa, La"
Valencia/València,El Valle de Cofrentes-Ayora,46263,Zarra
Valencia/València,El Camp de Túria,46902,Gátova
Valencia/València,El Camp de Túria,46903,San Antonio de Benagéber
Valencia/València,La Ribera Baixa,46904,Benicull de Xúquer
